IDS,Unnamed: 0_x,1_x,0_x,0.1_x,1.1_x,1.2_x,1.3_x,0.2_x,1.4_x,0.3_x,1.5_x,0.4_x,0.5_x,1.6_x,1.7_x,0.6_x,1.8_x,1.9_x,1.1.1_x,1.11_x,0.7_x,0.8_x,1.12_x,0.9_x,1.13_x,1.14_x,1.15_x,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32_x,Unnamed: 33_x,Unnamed: 34_x,Unnamed: 35_x,Unnamed: 36_x,Unnamed: 37_x,Unnamed: 38_x,Unnamed: 39_x,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 0_y,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,1_y,0_y,0.1_y,1.1_y,1.2_y,1.3_y,0.2_y,1.4_y,0.3_y,1.5_y,0.4_y,0.5_y,1.6_y,1.7_y,0.6_y,1.8_y,1.9_y,1.1.1_y,1.11_y,0.7_y,0.8_y,1.12_y,0.9_y,1.13_y,1.14_y,1.15_y,Unnamed: 32_y,Unnamed: 33_y,Unnamed: 34_y,Unnamed: 35_y,Unnamed: 36_y,Unnamed: 37_y,Unnamed: 38_y,Unnamed: 39_y
5f6b8c1f5622370b0c94d597,01/03/2023 13:28:07,1,1,1,1,1,0,0,0,1,1,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,Quite likely,Slightly likely,Quite likely,Slightly likely,Slightly likely,Quite likely,Slightly likely,Slightly likely,Slightly likely,Slightly unlikely,Slightly likely,Slightly likely,Quite likely,Quite likely,Quite likely,the related/recommended topics that appeared when i searched,all the highlighted words in the actual chapter text made it very difficult to read,The youtube tutorial video was tiny and would not let me open it in full screen. Interesting task otherwise,01/03/2023 12:56:45,I confirm,High-school level,Native speaker,Multiple times a day,0,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,I confirm,I confirm,I confirm,I searched my user ID number AND I am ready to use the platform.,Read the instructions FIRST,Submit this form,Go to Semantic Chapter and try to find what you were asked before,"Click the ""Get started"" in the next survey once I finish my searches"
5fe230ee29598a57972db630,01/03/2023 13:35:16,1,0,1,0,1,0,1,0,0,1,1,0,1,1,1,1,1,0,0,1,0,1,1,0,1,0,Slightly likely,Slightly likely,Slightly likely,Slightly likely,Neither likely or unlikely,Slightly likely,Extremely likely,Quite likely,Quite likely,Slightly likely,Extremely likely,Slightly likely,Neither likely or unlikely,Neither likely or unlikely,Neither likely or unlikely,The possibility to search directly and look into actual books or researches in pdf.,"Again, the inability to quickly search without clicking on the suggestion. Also, why can't I click for example on a person description for further informations?",I have also done the part on sociology.,01/03/2023 13:22:51,I confirm,No knowledge,Advanced,Multiple times a day,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,I confirm,I confirm,I confirm,I searched my user ID number AND I am ready to use the platform.,Read the instructions FIRST,Go to Semantic Chapter and try to find what you were asked before,Submit this form,"Click the ""Get started"" in the next survey once I finish my searches"
5fe9284c2c2ee63925e41e5d,01/03/2023 16:09:58,1,1,0,1,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,Quite likely,Quite likely,Quite likely,Quite likely,Extremely likely,Quite likely,Slightly likely,Quite likely,Quite likely,Quite likely,Quite likely,Slightly likely,Quite likely,Quite likely,Quite likely,I liked that you could filter by key topics or words and have them stack together.,"When reading the actual descriptions from the books, practically every word is highlighted and tagged, which makes it super messy/hard to read.","Really impressed with the site overall, wish I had it when I studied!",01/03/2023 15:58:26,I confirm,Bachelor education,Native speaker,Multiple times a day,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,I confirm,I confirm,I confirm,I searched my user ID number AND I am ready to use the platform.,Read the instructions FIRST,Submit this form,Go to Semantic Chapter and try to find what you were asked before,"Click the ""Get started"" in the next survey once I finish my searches"
6019a1226de5a01066871fa1,01/03/2023 14:15:28,1,1,1,1,1,1,0,1,0,1,0,0,1,1,0,1,1,1,1,0,0,0,0,1,1,1,Slightly likely,Slightly likely,Slightly likely,Slightly likely,Quite likely,Slightly likely,Quite likely,Quite likely,Slightly likely,Slightly likely,Quite likely,Extremely likely,Extremely likely,Quite likely,Quite likely,CONCEPTS,NONE,NO,01/03/2023 14:06:02,I confirm,High-school level,Advanced,Multiple times a day,0,0,1,1,1,1,0,0,0,0,0,0,1,1,0,1,1,1,1,0,0,1,0,0,1,0,I confirm,I confirm,I confirm,I searched my user ID number AND I am ready to use the platform.,Read the instructions FIRST,Submit this form,Go to Semantic Chapter and try to find what you were asked before,"Click the ""Get started"" in the next survey once I finish my searches"
603a293ee62ae15da2674441,01/03/2023 14:25:39,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,1,1,1,0,1,0,1,1,0,Slightly likely,Slightly likely,Slightly likely,Slightly likely,Neither likely or unlikely,Slightly likely,Extremely likely,Quite likely,Quite likely,Slightly likely,Slightly likely,Quite likely,Slightly likely,Neither likely or unlikely,Slightly likely,That you can combine couple of words ,There is a big delay when removing words.,no,01/03/2023 14:00:59,I confirm,No knowledge,Advanced,Multiple times a day,1,0,0,1,1,0,1,1,0,1,0,0,1,1,0,1,0,1,1,1,0,1,0,1,1,0,I confirm,I confirm,I confirm,I searched my user ID number AND I am ready to use the platform.,Read the instructions FIRST,Go to Semantic Chapter and try to find what you were asked before,Submit this form,"Click the ""Get started"" in the next survey once I finish my searches"
603a95f65fc5996c59b3ab1d,01/03/2023 13:16:52,1,1,0,0,1,1,1,1,0,1,1,0,1,0,1,1,1,1,1,1,0,1,1,1,1,1,Extremely likely,Extremely likely,Quite likely,Extremely likely,Extremely likely,Extremely likely,Slightly likely,Slightly likely,Extremely likely,Quite likely,Slightly likely,Slightly likely,Extremely likely,Extremely likely,Extremely likely,"I liked everything, its a really interactive website that it's easy for people to get used to.",I liked everything the same.,Everything worked fine :),01/03/2023 13:18:36,I confirm,No knowledge,Advanced,Multiple times a day,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,I confirm,I confirm,I confirm,I searched my user ID number AND I am ready to use the platform.,Read the instructions FIRST,Submit this form,Go to Semantic Chapter and try to find what you were asked before,"Click the ""Get started"" in the next survey once I finish my searches"
604b169fe4b7991ec08da3a6,01/03/2023 14:59:48,0,0,0,1,1,0,1,1,0,0,0,0,1,1,1,1,1,0,1,0,0,1,0,0,0,0,Quite likely,Quite likely,Quite likely,Slightly likely,Quite likely,Quite likely,Extremely likely,Extremely likely,Extremely likely,Extremely likely,Extremely likely,Extremely likely,Extremely likely,Quite likely,Quite likely,,,,01/03/2023 14:04:12,I confirm,No knowledge,Advanced,Multiple times a day,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,I confirm,I confirm,I confirm,I searched my user ID number AND I am ready to use the platform.,Read the instructions FIRST,Submit this form,Go to Semantic Chapter and try to find what you were asked before,"Click the ""Get started"" in the next survey once I finish my searches"
607728dc0b4f8590b94ae57c,01/03/2023 15:27:59,1,0,0,1,1,1,0,1,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,1,Slightly unlikely,Slightly likely,Slightly likely,Slightly likely,Slightly unlikely,Slightly likely,Slightly likely,Slightly likely,Neither likely or unlikely,Neither likely or unlikely,Slightly likely,Neither likely or unlikely,Neither likely or unlikely,Slightly likely,Neither likely or unlikely,None.,"I didn't think the semantic chapter was good to be honest, I'd prefer to just google what I need to know",None.,01/03/2023 15:19:54,I confirm,High-school level,Advanced,Multiple times a day,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,I confirm,I confirm,I confirm,I searched my user ID number AND I am ready to use the platform.,Read the instructions FIRST,Submit this form,Go to Semantic Chapter and try to find what you were asked before,"Click the ""Get started"" in the next survey once I finish my searches"
608930a9d426b23a7b53c710,01/03/2023 15:38:49,1,1,1,0,0,1,0,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,0,Extremely likely,Extremely likely,Extremely likely,Quite likely,Quite likely,Extremely likely,Quite likely,Slightly likely,Quite likely,Quite likely,Slightly likely,Quite likely,Quite likely,Slightly likely,Quite likely,,,,01/03/2023 14:57:33,I confirm,High-school level,Mid or low level,Multiple times a day,0,0,1,0,0,1,0,1,0,1,0,1,1,0,1,1,1,1,0,0,0,1,1,1,1,0,I confirm,I confirm,I confirm,I searched my user ID number AND I am ready to use the platform.,Read the instructions FIRST,Submit this form,Go to Semantic Chapter and try to find what you were asked before,"Click the ""Get started"" in the next survey once I finish my searches"
60bf28df4926a8b6391df575,01/03/2023 13:59:28,1,1,1,0,1,1,0,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,0,0,Extremely likely,Quite likely,Extremely likely,Extremely likely,Extremely likely,Extremely likely,Extremely likely,Extremely likely,Extremely likely,Extremely likely,Extremely likely,Extremely likely,Extremely likely,Extremely likely,Extremely likely,how practical and easy to use it is,i had flawless experience with it,,01/03/2023 13:53:02,I confirm,High-school level,Native speaker,Multiple times a day,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,I confirm,I confirm,I confirm,I searched my user ID number AND I am ready to use the platform.,Read the instructions FIRST,Submit this form,Go to Semantic Chapter and try to find what you were asked before,"Click the ""Get started"" in the next survey once I finish my searches"
60c048ca962103e0da201a34,01/03/2023 12:56:57,1,1,1,0,0,1,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,Quite likely,Neither likely or unlikely,Quite likely,Neither likely or unlikely,Quite likely,Extremely likely,Extremely likely,Quite likely,Quite likely,Quite likely,Quite likely,Quite likely,Extremely likely,Extremely likely,Extremely likely,the different columns,,,01/03/2023 12:57:48,I confirm,No knowledge,Native speaker,Multiple times a day,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,I confirm,I confirm,I confirm,I searched my user ID number AND I am ready to use the platform.,Read the instructions FIRST,Submit this form,Go to Semantic Chapter and try to find what you were asked before,"Click the ""Get started"" in the next survey once I finish my searches"
60cdae5d942a76a98eba611a,01/03/2023 16:22:30,1,0,0,1,1,0,0,1,0,1,1,0,1,0,0,1,0,1,1,0,0,1,0,1,0,1,Extremely likely,Extremely likely,Extremely likely,Extremely likely,Extremely likely,Extremely likely,Extremely likely,Extremely likely,Extremely likely,Extremely likely,Extremely likely,Extremely likely,Extremely likely,Extremely likely,Extremely likely,The searching button and the expand button ,none,No comment ,01/03/2023 16:14:27,I confirm,High-school level,Advanced,Multiple times a day,1,0,0,1,1,0,1,1,0,1,1,0,1,0,0,1,0,1,1,0,0,1,0,1,0,1,I confirm,I confirm,I confirm,I searched my user ID number AND I am ready to use the platform.,Read the instructions FIRST,Submit this form,Go to Semantic Chapter and try to find what you were asked before,"Click the ""Get started"" in the next survey once I finish my searches"
60d1ad57fb10e23b2157d23a,01/03/2023 14:45:51,1,1,1,1,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Extremely likely,Extremely likely,Slightly likely,Slightly likely,Extremely likely,Extremely likely,Extremely likely,Slightly likely,Extremely likely,Extremely likely,Extremely likely,Extremely likely,Extremely likely,Extremely likely,Extremely likely,,,,01/03/2023 14:32:06,I confirm,No knowledge,Advanced,Multiple times a day,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,I confirm,I confirm,I confirm,I searched my user ID number AND I am ready to use the platform.,Read the instructions FIRST,Submit this form,Go to Semantic Chapter and try to find what you were asked before,"Click the ""Get started"" in the next survey once I finish my searches"
60d478e72e8251287b641b2d,01/03/2023 15:07:46,1,1,1,1,1,1,1,0,0,1,1,0,1,0,1,1,0,0,1,1,0,1,0,1,1,0,Quite likely,Slightly likely,Quite likely,Quite likely,Quite likely,Slightly likely,Extremely likely,Slightly likely,Quite likely,Slightly likely,Quite likely,Quite likely,Quite likely,Slightly likely,Quite likely,It was easy to find definitions as all you need to do is type in a word or phrase,"The fact that you could only use a word or short phrase to search. Although it helps in terms of speed of short searches, it can be quite limiting.",,01/03/2023 14:39:27,I confirm,High-school level,Advanced,Multiple times a day,0,0,1,1,1,0,0,1,0,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,1,0,I confirm,I confirm,I confirm,I searched my user ID number AND I am ready to use the platform.,Read the instructions FIRST,Submit this form,Go to Semantic Chapter and try to find what you were asked before,"Click the ""Get started"" in the next survey once I finish my searches"
60e343946a7faddde88fbe3c,01/03/2023 15:39:44,1,0,0,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1,0,Quite likely,Extremely likely,Extremely likely,Extremely likely,Quite likely,Extremely likely,Quite likely,Slightly likely,Slightly likely,Extremely likely,Quite likely,Quite likely,Extremely likely,Extremely likely,Quite likely,search,none,,01/03/2023 16:13:23,I confirm,High-school level,Native speaker,Multiple times a day,1,1,0,0,1,1,1,0,0,1,1,1,0,1,1,1,1,0,1,0,0,1,0,0,1,0,I confirm,I confirm,I confirm,I searched my user ID number AND I am ready to use the platform.,Read the instructions FIRST,Submit this form,Go to Semantic Chapter and try to find what you were asked before,"Click the ""Get started"" in the next survey once I finish my searches"
60f43127b2b2e32120869426,01/03/2023 12:40:58,1,1,1,1,1,1,0,1,1,1,1,0,1,0,0,1,1,1,1,1,0,1,1,1,0,1,Extremely likely,Quite likely,Quite likely,Extremely likely,Extremely likely,Extremely likely,Quite likely,Quite likely,Extremely likely,Extremely likely,Quite likely,Extremely likely,Extremely likely,Extremely likely,Extremely likely,Searching by chapters.,There was none.,It was a good experiment.,01/03/2023 12:27:39,I confirm,High-school level,Advanced,Multiple times a day,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,1,0,1,I confirm,I confirm,I confirm,I searched my user ID number AND I am ready to use the platform.,Read the instructions FIRST,Submit this form,Go to Semantic Chapter and try to find what you were asked before,"Click the ""Get started"" in the next survey once I finish my searches"
60f6acaed2336346c8997195,01/03/2023 15:44:33,1,1,0,1,1,1,0,1,0,1,1,0,1,1,0,1,0,1,1,0,0,0,0,1,0,1,Extremely likely,Extremely likely,Quite likely,Extremely likely,Quite likely,Quite likely,Extremely unlikely,Neither likely or unlikely,Neither likely or unlikely,Slightly unlikely,Extremely unlikely,Quite likely,Extremely likely,Extremely likely,Neither likely or unlikely,,,,01/03/2023 15:33:53,I confirm,High-school level,Advanced,Multiple times a day,1,0,0,1,1,0,0,1,0,1,0,0,1,1,0,1,1,1,0,0,0,0,0,1,0,1,I confirm,I confirm,I confirm,I searched my user ID number AND I am ready to use the platform.,Read the instructions FIRST,Submit this form,Go to Semantic Chapter and try to find what you were asked before,"Click the ""Get started"" in the next survey once I finish my searches"
60f814d5348f2f80c0e60c3a,01/03/2023 14:55:25,1,1,1,0,1,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,Extremely likely,Extremely likely,Extremely likely,Extremely likely,Extremely likely,Extremely likely,Extremely likely,Quite likely,Extremely likely,Extremely likely,Extremely likely,Extremely likely,Extremely likely,Extremely likely,Extremely likely,chapters section,none,no,01/03/2023 14:12:23,I confirm,No knowledge,Advanced,Eveyday,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,I confirm,I confirm,I confirm,I searched my user ID number AND I am ready to use the platform.,Read the instructions FIRST,Submit this form,Go to Semantic Chapter and try to find what you were asked before,"Click the ""Get started"" in the next survey once I finish my searches"
60fc39cce64c39328a7c8904,01/03/2023 14:19:18,1,1,1,1,1,1,0,1,0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,1,0,Extremely likely,Extremely likely,Extremely likely,Extremely likely,Extremely likely,Extremely likely,Extremely likely,Quite likely,Quite likely,Slightly likely,Extremely likely,Extremely likely,Extremely likely,Extremely likely,Extremely likely,"Easy tags creating, adding them, and overall the customable searching was pretty handy and worked very well.",There is none that I can think of.,"Not at all, thank you for the survey and have a nice day!",01/03/2023 14:19:22,I confirm,High-school level,Advanced,Multiple times a day,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,I confirm,I confirm,I confirm,I searched my user ID number AND I am ready to use the platform.,Read the instructions FIRST,Submit this form,Go to Semantic Chapter and try to find what you were asked before,"Click the ""Get started"" in the next survey once I finish my searches"
6104921c0cd5d47f9ec1d719,01/03/2023 16:27:47,1,0,0,1,1,0,0,0,0,1,0,0,1,1,0,1,1,1,1,0,0,1,0,0,0,0,Quite likely,Extremely likely,Extremely likely,Quite likely,Quite likely,Extremely likely,Slightly likely,Quite likely,Quite likely,Quite likely,Quite likely,Slightly likely,Extremely likely,Quite likely,Quite likely,having recommendations/ suggestions after searching,the fact that I couldnt find information easy when searching using a sentence.,no further comments ,01/03/2023 15:41:03,I confirm,High-school level,Advanced,Multiple times a day,1,0,0,1,1,0,0,1,0,1,0,0,1,1,0,1,1,1,1,0,0,1,1,1,1,0,I confirm,I confirm,I confirm,I searched my user ID number AND I am ready to use the platform.,Read the instructions FIRST,Submit this form,Go to Semantic Chapter and try to find what you were asked before,"Click the ""Get started"" in the next survey once I finish my searches"
6106ac34408681f3b0d07396,01/03/2023 14:12:04,0,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,Neither likely or unlikely,Neither likely or unlikely,Slightly likely,Slightly likely,Slightly likely,Slightly likely,Quite likely,Slightly likely,Slightly likely,Neither likely or unlikely,Neither likely or unlikely,Slightly likely,Slightly likely,Slightly likely,Slightly likely,,,,01/03/2023 13:50:15,I confirm,High-school level,Advanced,Multiple times a day,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,I confirm,I confirm,I confirm,I searched my user ID number AND I am ready to use the platform.,Read the instructions FIRST,Submit this form,Go to Semantic Chapter and try to find what you were asked before,"Click the ""Get started"" in the next survey once I finish my searches"
6107acc592df914a921e2b41,01/03/2023 11:59:42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Slightly unlikely,Slightly unlikely,Quite unlikely,Quite unlikely,Quite unlikely,Quite unlikely,Quite unlikely,Quite unlikely,Neither likely or unlikely,Slightly unlikely,Slightly unlikely,Quite unlikely,Quite likely,Neither likely or unlikely,Quite unlikely,the whole idea is good/sound,"the UI, i know it seems straight forward but it is not and the text that it spits out (unless giving access to books) is essentially unusable","N/A, it was interesting, thank you.",01/03/2023 11:39:52,I confirm,No knowledge,Native speaker,Multiple times a day,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,I confirm,I confirm,I confirm,I searched my user ID number AND I am ready to use the platform.,Read the instructions FIRST,Submit this form,Go to Semantic Chapter and try to find what you were asked before,"Click the ""Get started"" in the next survey once I finish my searches"
611dfd887f3a8a1fc3f1db46,01/03/2023 14:00:15,1,0,0,1,1,1,0,1,0,1,1,0,1,0,0,1,0,1,1,0,0,1,0,1,1,1,Extremely likely,Extremely likely,Extremely likely,Extremely likely,Extremely likely,Extremely likely,Extremely likely,Extremely likely,Extremely likely,Extremely likely,Extremely likely,Extremely likely,Extremely likely,Extremely likely,Extremely likely,showing the definition of the term i have searched and more info and example about it,fonts format could use an improvement,semantic paths website is cool and i will visit more often to get more information and this is a great study i enjoyed it very much,01/03/2023 13:51:31,I confirm,High-school level,Advanced,Multiple times a day,1,0,0,1,1,1,0,1,0,1,1,0,1,0,0,1,0,1,1,0,0,1,0,1,1,1,I confirm,I confirm,I confirm,I searched my user ID number AND I am ready to use the platform.,Read the instructions FIRST,Submit this form,Go to Semantic Chapter and try to find what you were asked before,"Click the ""Get started"" in the next survey once I finish my searches"
61267978e96853d3b974ca53,01/03/2023 13:38:26,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,1,1,1,0,1,0,0,0,1,Slightly likely,Quite likely,Quite likely,Neither likely or unlikely,Neither likely or unlikely,Slightly likely,Slightly likely,Slightly unlikely,Slightly likely,Slightly likely,Quite likely,Quite likely,Slightly likely,Quite likely,Neither likely or unlikely,The ease of use of the search bar.,The way of finding the answer to your own question.,Nope.,01/03/2023 13:25:46,I confirm,High-school level,Advanced,Multiple times a day,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,0,0,I confirm,I confirm,I confirm,I searched my user ID number AND I am ready to use the platform.,Read the instructions FIRST,Submit this form,Go to Semantic Chapter and try to find what you were asked before,"Click the ""Get started"" in the next survey once I finish my searches"
61267b828ead584bcf092e35,01/03/2023 16:26:13,1,0,1,0,0,1,1,1,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,1,1,0,Quite likely,Extremely likely,Extremely likely,Extremely likely,Extremely likely,Extremely likely,Extremely likely,Quite likely,Extremely likely,Extremely likely,Extremely likely,Extremely likely,Extremely likely,Extremely likely,Extremely likely,you can type what you want to search for and it gives more options that are related to what you are searching for,some words when you search for them you don't get results,it summarizes the information quickly and clearly,01/03/2023 15:42:13,I confirm,No knowledge,Native speaker,Multiple times a day,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,I confirm,I confirm,I confirm,I searched my user ID number AND I am ready to use the platform.,Read the instructions FIRST,Submit this form,Go to Semantic Chapter and try to find what you were asked before,"Click the ""Get started"" in the next survey once I finish my searches"
612dee62b4ac6d399a520347,01/03/2023 09:34:47,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,1,1,1,Extremely likely,Extremely likely,Extremely likely,Extremely likely,Extremely likely,Extremely likely,Quite likely,Quite likely,Extremely likely,Quite likely,Quite likely,Extremely likely,Extremely likely,Extremely likely,Extremely likely,the highlighting of key words that i searched for,The delay in response when i remove a search word,,01/03/2023 08:45:49,I confirm,Bachelor education,Native speaker,Multiple times a day,1,0,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,0,0,0,0,1,0,1,1,1,I confirm,I confirm,I confirm,I searched my user ID number AND I am ready to use the platform.,Read the instructions FIRST,Submit this form,Go to Semantic Chapter and try to find what you were asked before,"Click the ""Get started"" in the next survey once I finish my searches"
612f169a21961e0c670148a7,01/03/2023 15:16:25,1,0,1,1,1,0,0,1,0,0,0,0,1,1,1,1,1,0,0,1,0,1,0,0,0,0,Slightly likely,Slightly likely,Quite likely,Neither likely or unlikely,Slightly likely,Slightly likely,Quite likely,Quite likely,Slightly likely,Neither likely or unlikely,Slightly unlikely,Slightly likely,Slightly likely,Slightly likely,Slightly likely,History of Psychology,Freud,No comments,01/03/2023 14:54:56,I confirm,High-school level,Native speaker,Multiple times a day,1,0,0,1,1,1,0,1,0,0,0,0,1,1,1,1,1,0,0,1,0,1,0,0,0,0,I confirm,I confirm,I confirm,I searched my user ID number AND I am ready to use the platform.,Read the instructions FIRST,Submit this form,Go to Semantic Chapter and try to find what you were asked before,"Click the ""Get started"" in the next survey once I finish my searches"
