56afa11aabec410005a56534,01/03/2023 14:11:29,0,1,1,0,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,1,1,Quite likely,Slightly likely,Slightly likely,Quite likely,Extremely likely,Quite likely,Extremely likely,Extremely likely,Quite likely,Quite likely,Extremely likely,Extremely likely,Quite likely,Quite likely,Extremely likely,"I love all of it! The fact that I can search for a term, topic or researcher and have a list of relevant information sources is amazing","Sometimes I searched for something and had no match - I was scrolling for a while thinking that it might be lower in the search results. In this type of scenario, it would have been nice to get a message notification saying ""nothing matches your search term"" and then show the ""similar recommendations based on your search""",,01/03/2023 13:56:05,I confirm,No knowledge,Native speaker,Multiple times a day,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,I confirm,I confirm,I confirm,,I searched my user ID number AND I am ready to use the platform.,Read the instructions FIRST,Submit this form,Go to Semantic Chapter and try to find what you were asked before,"Click the ""Get started"" in the next survey once I finish my searches"
587d4ed4e4404c0001c9d1b9,01/03/2023 14:26:54,1,1,1,0,1,1,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,Slightly likely,Quite likely,Slightly likely,Quite likely,Quite likely,Slightly likely,Quite likely,Slightly likely,Slightly likely,Slightly likely,Quite likely,Slightly likely,Slightly likely,Slightly likely,Slightly likely,clearly laid out,not especially easy to filter,,01/03/2023 14:18:25,I confirm,No knowledge,Native speaker,Multiple times a day,1,1,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,I confirm,I confirm,I confirm,,I searched my user ID number AND I am ready to use the platform.,Read the instructions FIRST,Submit this form,Go to Semantic Chapter and try to find what you were asked before,"Click the ""Get started"" in the next survey once I finish my searches"
58f50400f4ce600001016db5,01/03/2023 14:12:39,0,1,1,0,1,0,1,1,1,0,0,0,0,1,0,1,1,0,1,0,0,0,1,1,1,1,Neither likely or unlikely,Slightly likely,Quite likely,Slightly likely,Slightly likely,Slightly likely,Neither likely or unlikely,Slightly unlikely,Slightly unlikely,Slightly likely,Neither likely or unlikely,Neither likely or unlikely,Slightly likely,Slightly likely,Quite likely,"The way that you can easily open PDF's. Also, I like the structure of it, it may help a student to organize better his knowledge.","I felt that some of the definitions where quite obvious, feeling the need to further my research on the pdf chapters. I feel that some of the definitions on the website need to be a little more complex.",,01/03/2023 13:57:08,I confirm,High-school level,Advanced,Eveyday,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1,0,I confirm,I confirm,I confirm,,I searched my user ID number AND I am ready to use the platform.,Read the instructions FIRST,Submit this form,Go to Semantic Chapter and try to find what you were asked before,"Click the ""Get started"" in the next survey once I finish my searches"
596a3b32670f410001fe95d9,01/03/2023 12:58:26,0,0,1,0,0,0,1,1,1,0,0,0,0,1,1,1,0,1,0,0,0,1,1,0,1,1,Slightly likely,Quite likely,Quite likely,Quite likely,Quite likely,Quite likely,Slightly unlikely,Slightly likely,Slightly likely,Slightly likely,Slightly likely,Slightly unlikely,Slightly likely,Slightly likely,Slightly likely,The ability to expand on an item,Bit busy ,,01/03/2023 12:48:54,I confirm,High-school level,Native speaker,Multiple times a day,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,I confirm,I confirm,I confirm,,I searched my user ID number AND I am ready to use the platform.,Read the instructions FIRST,Go to Semantic Chapter and try to find what you were asked before,Submit this form,"Click the ""Get started"" in the next survey once I finish my searches"
5980fff19bf4fe0001070984,01/03/2023 15:24:49,1,0,1,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,1,1,Quite unlikely,Slightly unlikely,Quite unlikely,Neither likely or unlikely,Quite unlikely,Neither likely or unlikely,Extremely unlikely,Quite unlikely,Neither likely or unlikely,Slightly unlikely,Quite unlikely,Quite unlikely,Slightly unlikely,Quite unlikely,Quite unlikely,Being able to combine search terms,"The usability was poor, it was hard to work out what I was doing from time to time",,01/03/2023 15:11:23,I confirm,No knowledge,Native speaker,Multiple times a day,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,I confirm,I confirm,I confirm,,I searched my user ID number AND I am ready to use the platform.,Read the instructions FIRST,Submit this form,Go to Semantic Chapter and try to find what you were asked before,"Click the ""Get started"" in the next survey once I finish my searches"
59dc458f77860e000151240e,01/03/2023 15:08:44,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,Slightly likely,Slightly likely,Slightly likely,Slightly likely,Slightly likely,Slightly likely,Extremely likely,Quite likely,Extremely likely,Quite likely,Extremely likely,Extremely likely,Quite likely,Slightly likely,Quite likely,"I liked that it actively changed to match my search and that it highlighted key concepts, sometimes with different colors.","I didn't like that it would only pull up informaiton through a basic search, so I saw a lot of the same information over and over again from different searches or within the same search. I also would have liked an option to see which texts I've already viewed, as most of the chapter names were very similar. I also found it difficult to search for something unless I already knew the exact name or term.",,01/03/2023 14:41:49,I confirm,High-school level,Native speaker,Multiple times a day,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,I confirm,I confirm,I confirm,,I searched my user ID number AND I am ready to use the platform.,Read the instructions FIRST,Submit this form,Go to Semantic Chapter and try to find what you were asked before,"Click the ""Get started"" in the next survey once I finish my searches"
5bb756696322c5000159756c,01/03/2023 12:33:11,0,0,1,0,1,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,Slightly unlikely,Slightly unlikely,Slightly unlikely,Neither likely or unlikely,Slightly unlikely,Neither likely or unlikely,Slightly likely,Slightly likely,Neither likely or unlikely,Slightly unlikely,Slightly likely,Slightly likely,Slightly likely,Neither likely or unlikely,Neither likely or unlikely,The concepts section,the people section,"It was difficut to find many of the answers and Google might have been just as good, if not better. ",01/03/2023 12:11:12,I confirm,No knowledge,Native speaker,Multiple times a day,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,I confirm,I confirm,I confirm,,I searched my user ID number AND I am ready to use the platform.,Read the instructions FIRST,Submit this form,Go to Semantic Chapter and try to find what you were asked before,"Click the ""Get started"" in the next survey once I finish my searches"
5c018eb6067bbf00019ba43d,01/03/2023 11:55:11,0,1,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,Quite unlikely,Quite unlikely,Quite unlikely,Quite unlikely,Quite unlikely,Slightly unlikely,Extremely likely,Slightly likely,Slightly likely,Slightly unlikely,Slightly likely,Quite likely,Slightly unlikely,Quite unlikely,Slightly unlikely,Easy to use and understand,Definitions of concepts were too simple. ,,01/03/2023 11:37:49,I confirm,High-school level,Advanced,Multiple times a day,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,I confirm,I confirm,I confirm,,I searched my user ID number AND I am ready to use the platform.,Read the instructions FIRST,Submit this form,Go to Semantic Chapter and try to find what you were asked before,"Click the ""Get started"" in the next survey once I finish my searches"
5c573e54e9813700018acc31,01/03/2023 14:42:16,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,Quite likely,Quite likely,Quite likely,Quite likely,Quite likely,Quite likely,Quite likely,Quite likely,Quite likely,Quite likely,Quite likely,Quite likely,Quite likely,Quite likely,Quite likely,"The connection of concepts, sources and people. The autocomplete feature.",Short descriptions of concepts. Sometimes I didn't use autocomplete and the system didn't consider what i type and added,"no, thank you.",01/03/2023 14:30:41,I confirm,High-school level,Advanced,Multiple times a day,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,I confirm,I confirm,I confirm,,I searched my user ID number AND I am ready to use the platform.,Read the instructions FIRST,Submit this form,Go to Semantic Chapter and try to find what you were asked before,"Click the ""Get started"" in the next survey once I finish my searches"
5cc7443b836ddc0016fec706,01/03/2023 16:19:53,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Extremely unlikely,Extremely unlikely,Extremely unlikely,Extremely unlikely,Extremely unlikely,Extremely unlikely,Extremely likely,Extremely unlikely,Extremely unlikely,Extremely unlikely,Extremely unlikely,Extremely unlikely,Neither likely or unlikely,Neither likely or unlikely,Neither likely or unlikely,Lotys if info,You need to know the answer to make the search,Better if you have some basic knowledge at least,01/03/2023 15:20:20,I confirm,No knowledge,Native speaker,Multiple times a day,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,I confirm,I confirm,I confirm,,I searched my user ID number AND I am ready to use the platform.,Read the instructions FIRST,Go to Semantic Chapter and try to find what you were asked before,Submit this form,"Click the ""Get started"" in the next survey once I finish my searches"
5cdc88cc50f50f001a783112,01/03/2023 15:48:17,0,1,1,1,0,1,1,1,1,0,1,0,0,1,0,1,1,1,1,0,0,0,1,0,0,1,Quite likely,Quite likely,Quite likely,Extremely likely,Extremely likely,Extremely likely,Quite likely,Quite likely,Extremely likely,Quite likely,Quite likely,Quite likely,Quite likely,Slightly likely,Quite likely,"Clarity of the site, number of available articles",,,01/03/2023 15:24:25,I confirm,High-school level,Advanced,Multiple times a day,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,1,1,1,0,0,0,0,0,0,1,I confirm,I confirm,I confirm,,I searched my user ID number AND I am ready to use the platform.,Read the instructions FIRST,Submit this form,Go to Semantic Chapter and try to find what you were asked before,"Click the ""Get started"" in the next survey once I finish my searches"
5d3067ad3c028b001782ab68,01/03/2023 16:09:38,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,0,1,1,1,1,0,0,1,1,1,1,Slightly likely,Quite likely,Slightly likely,Quite likely,Slightly likely,Slightly likely,Quite likely,Slightly likely,Slightly likely,Slightly unlikely,Quite likely,Slightly likely,Quite likely,Quite likely,Slightly likely,"Search engine, ability to use multiple keywords together, suggested keywords, links to specific chapters in the books","Missing some basic terms, using combination of keywords quite often gave the same result as just using the first keyword, more information about results and not just short description",Nothing to add.,01/03/2023 15:38:56,I confirm,High-school level,Advanced,Multiple times a day,1,1,1,0,1,1,1,1,1,0,1,0,0,1,0,1,1,1,1,0,0,0,0,0,1,1,I confirm,I confirm,I confirm,,I searched my user ID number AND I am ready to use the platform.,Read the instructions FIRST,Submit this form,Go to Semantic Chapter and try to find what you were asked before,"Click the ""Get started"" in the next survey once I finish my searches"
5dafea4de40355001651fa2f,01/03/2023 14:06:46,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,1,0,Quite likely,Slightly likely,Quite likely,Quite likely,Slightly likely,Quite likely,Slightly likely,Quite likely,Quite likely,Quite likely,Quite likely,Quite likely,Slightly likely,Slightly likely,Quite likely,chapter search,concept search,,01/03/2023 13:52:10,I confirm,No knowledge,Advanced,Multiple times a day,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,I confirm,I confirm,I confirm,,I searched my user ID number AND I am ready to use the platform.,Read the instructions FIRST,Submit this form,Go to Semantic Chapter and try to find what you were asked before,"Click the ""Get started"" in the next survey once I finish my searches"
5dd4074feab0423daf012f92,01/03/2023 12:59:05,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,Quite likely,Quite likely,Quite likely,Quite likely,Quite likely,Quite likely,Slightly likely,Slightly likely,Quite likely,Quite likely,Quite likely,Quite likely,Quite likely,Quite likely,Quite likely,The search function,It gives too broad of results,No,01/03/2023 12:53:25,I confirm,No knowledge,Native speaker,Multiple times a day,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,I confirm,I confirm,I confirm,,I searched my user ID number AND I am ready to use the platform.,Read the instructions FIRST,Submit this form,Go to Semantic Chapter and try to find what you were asked before,"Click the ""Get started"" in the next survey once I finish my searches"
5dde680c40460edc4a5dc1a2,01/03/2023 13:16:34,1,1,1,1,0,0,1,1,1,1,0,0,0,1,0,1,1,0,1,0,0,1,0,0,1,1,Slightly likely,Slightly likely,Slightly likely,Slightly likely,Quite likely,Neither likely or unlikely,Neither likely or unlikely,Slightly unlikely,Slightly unlikely,Neither likely or unlikely,Slightly unlikely,Slightly unlikely,Neither likely or unlikely,Slightly likely,Neither likely or unlikely,the search,some of the expanding buttons did not expand at all,"well, now you know why I had C in sociology :)",01/03/2023 12:59:11,I confirm,High-school level,Native speaker,Multiple times a day,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,I confirm,I confirm,I confirm,,I searched my user ID number AND I am ready to use the platform.,Read the instructions FIRST,Submit this form,Go to Semantic Chapter and try to find what you were asked before,"Click the ""Get started"" in the next survey once I finish my searches"
5dea7a7df87f5519e686ff7b,01/03/2023 14:42:21,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,Quite likely,Quite likely,Quite likely,Quite likely,Quite likely,Quite likely,Extremely likely,Extremely likely,Quite likely,Quite likely,Quite likely,Extremely likely,Quite likely,Neither likely or unlikely,Quite likely,Similar people were listed together,"When I clicked on a person, I wanted a more detailed biography to appear",,01/03/2023 14:32:24,I confirm,High-school level,Native speaker,Multiple times a day,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,I confirm,I confirm,I confirm,,I searched my user ID number AND I am ready to use the platform.,Read the instructions FIRST,Go to Semantic Chapter and try to find what you were asked before,Submit this form,"Click the ""Get started"" in the next survey once I finish my searches"
5dede922ad51834919f11f91,01/03/2023 12:09:23,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,1,0,Extremely likely,Quite likely,Quite likely,Extremely likely,Extremely likely,Quite likely,Slightly likely,Slightly likely,Quite likely,Quite likely,Quite likely,Quite likely,Quite likely,Quite likely,Quite likely,Search function,not everything would open to be read,,01/03/2023 11:56:51,I confirm,No knowledge,Native speaker,Multiple times a day,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,I confirm,I confirm,I confirm,,I searched my user ID number AND I am ready to use the platform.,Read the instructions FIRST,Go to Semantic Chapter and try to find what you were asked before,Submit this form,"Click the ""Get started"" in the next survey once I finish my searches"
5e2f448d3d8aa150310b677b,01/03/2023 14:21:06,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,Slightly unlikely,Slightly unlikely,Neither likely or unlikely,Neither likely or unlikely,Slightly unlikely,Neither likely or unlikely,Slightly unlikely,Slightly unlikely,Neither likely or unlikely,Slightly unlikely,Neither likely or unlikely,Neither likely or unlikely,Slightly likely,Slightly likely,Neither likely or unlikely,Access to a variety of topics,The layout could do much better,"Not really, thanks",01/03/2023 14:00:36,I confirm,High-school level,Advanced,Multiple times a day,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,I confirm,I confirm,I confirm,,I searched my user ID number AND I am ready to use the platform.,Read the instructions FIRST,Submit this form,Go to Semantic Chapter and try to find what you were asked before,"Click the ""Get started"" in the next survey once I finish my searches"
5e7aca7dc679490b709c855c,01/03/2023 15:30:21,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,Quite unlikely,Quite unlikely,Quite unlikely,Quite unlikely,Quite unlikely,Slightly unlikely,Neither likely or unlikely,Neither likely or unlikely,Slightly unlikely,Slightly unlikely,Slightly unlikely,Quite unlikely,Quite unlikely,Quite unlikely,Quite unlikely,Term definitions,Looking up people,,01/03/2023 15:14:07,I confirm,High-school level,Native speaker,Multiple times a day,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,I confirm,I confirm,I confirm,,I searched my user ID number AND I am ready to use the platform.,Read the instructions FIRST,Submit this form,Go to Semantic Chapter and try to find what you were asked before,"Click the ""Get started"" in the next survey once I finish my searches"
5e8a5a892f6f027054a83d88,01/03/2023 14:56:07,0,1,1,1,0,0,1,1,0,1,0,0,1,0,0,0,1,1,1,0,0,0,0,0,1,1,Quite likely,Quite likely,Quite likely,Quite likely,Extremely likely,Extremely likely,Extremely likely,Extremely likely,Extremely likely,Extremely likely,Extremely likely,Extremely likely,Quite likely,Slightly likely,Quite likely,It's easy to use and clear to view,,,01/03/2023 14:45:05,I confirm,High-school level,Advanced,Multiple times a day,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,I confirm,I confirm,I confirm,,I searched my user ID number AND I am ready to use the platform.,Read the instructions FIRST,Submit this form,Go to Semantic Chapter and try to find what you were asked before,"Click the ""Get started"" in the next survey once I finish my searches"
5e9edad6e7784d016ed87b36,01/03/2023 14:45:46,1,0,1,1,0,1,0,1,0,0,1,0,0,1,1,1,1,1,0,0,0,0,1,1,1,0,Slightly unlikely,Slightly likely,Slightly likely,Slightly likely,Neither likely or unlikely,Slightly unlikely,Extremely unlikely,Extremely unlikely,Quite unlikely,Quite unlikely,Slightly unlikely,Quite unlikely,Slightly unlikely,Slightly unlikely,Slightly unlikely,I like that you can join search terms together and drill down into topics.,"The summaries are *very* brief, I would have liked a bit more detail in them, with related terms.","I did find it quite complicated to use, this may be because my knowledge of sociology wasn't as good as I initially thought, but I can see it being a useful tool. As a new user, I was a little confused but I can see it being useful in a topic I have a little more knowledge about.",01/03/2023 14:27:46,I confirm,High-school level,Native speaker,Multiple times a day,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,0,I confirm,I confirm,I confirm,,I searched my user ID number AND I am ready to use the platform.,Read the instructions FIRST,Submit this form,Go to Semantic Chapter and try to find what you were asked before,"Click the ""Get started"" in the next survey once I finish my searches"
5ea62c8bba2bb363b85cbbd2,01/03/2023 14:47:07,0,1,1,1,1,1,1,0,1,0,1,0,0,1,0,1,1,1,0,0,0,0,1,1,1,1,Slightly unlikely,Slightly unlikely,Slightly unlikely,Quite unlikely,Quite unlikely,Quite unlikely,Quite likely,Slightly likely,Neither likely or unlikely,Neither likely or unlikely,Slightly likely,Neither likely or unlikely,Slightly unlikely,Slightly unlikely,Slightly unlikely,The overall experience.,That it's pointless. Google alreadu gives you everything you want to know.,,01/03/2023 14:37:45,I confirm,High-school level,Advanced,Multiple times a day,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,1,1,1,0,I confirm,I confirm,I confirm,,I searched my user ID number AND I am ready to use the platform.,Read the instructions FIRST,Submit this form,Go to Semantic Chapter and try to find what you were asked before,"Click the ""Get started"" in the next survey once I finish my searches"
5eaac1b48d712102356b170f,01/03/2023 12:30:13,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,Slightly unlikely,Slightly likely,Neither likely or unlikely,Slightly likely,Neither likely or unlikely,Slightly likely,Quite unlikely,Quite unlikely,Slightly unlikely,Slightly unlikely,Neither likely or unlikely,Slightly unlikely,Slightly likely,Neither likely or unlikely,Neither likely or unlikely,"Different categories of concepts, people etc",Hard to use if you don't know exactly what you're looking for - can't type a general question and get an exact answer like google,,01/03/2023 12:01:42,I confirm,No knowledge,Native speaker,Multiple times a day,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,I confirm,I confirm,I confirm,,I searched my user ID number AND I am ready to use the platform.,Read the instructions FIRST,Submit this form,Go to Semantic Chapter and try to find what you were asked before,"Click the ""Get started"" in the next survey once I finish my searches"
5f105b47d36c8701ec112317,01/03/2023 15:22:25,0,1,1,0,0,0,1,1,1,0,1,0,1,1,0,1,1,1,0,0,0,0,1,1,0,1,Quite likely,Quite likely,Slightly likely,Slightly likely,Extremely likely,Slightly likely,Quite likely,Quite likely,Quite likely,Quite likely,Slightly likely,Quite likely,Quite likely,Quite likely,Quite likely,The search feature ,"The layout of the concepts, chapters and people ",,01/03/2023 15:12:46,I confirm,High-school level,Native speaker,Multiple times a day,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,1,1,I confirm,I confirm,I confirm,,I searched my user ID number AND I am ready to use the platform.,Read the instructions FIRST,Submit this form,Go to Semantic Chapter and try to find what you were asked before,"Click the ""Get started"" in the next survey once I finish my searches"
5f16f559325a640008bb9a07,01/03/2023 14:50:52,0,0,1,0,0,0,1,1,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,1,1,Quite likely,Quite likely,Extremely likely,Quite likely,Quite likely,Quite likely,Quite likely,Quite likely,Extremely likely,Extremely likely,Extremely likely,Quite likely,Quite likely,Extremely likely,Extremely likely,how fast it came up with results,none,none,01/03/2023 14:41:31,I confirm,Bachelor education,Native speaker,Multiple times a day,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,I confirm,I confirm,I confirm,,I searched my user ID number AND I am ready to use the platform.,Read the instructions FIRST,Submit this form,Go to Semantic Chapter and try to find what you were asked before,"Click the ""Get started"" in the next survey once I finish my searches"
5f3e95436fa4350dadcfbfeb,01/03/2023 14:14:30,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,Slightly likely,Slightly likely,Slightly likely,Slightly likely,Slightly likely,Slightly likely,Extremely likely,Slightly unlikely,Extremely likely,Quite likely,Extremely likely,Extremely likely,Extremely likely,Slightly unlikely,Extremely likely,minimalistic web design,"no feature of going directly to word that you wanted, need of using ctrl+f to find exact word you're searching for",remembering names is hard for me,01/03/2023 13:53:15,I confirm,No knowledge,Advanced,Multiple times a day,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,I confirm,I confirm,I confirm,,I searched my user ID number AND I am ready to use the platform.,Read the instructions FIRST,Submit this form,Go to Semantic Chapter and try to find what you were asked before,"Click the ""Get started"" in the next survey once I finish my searches"
5f6b8c1f5622370b0c94d597,01/03/2023 15:32:26,0,0,0,1,1,0,1,1,1,0,1,0,0,1,0,1,0,0,0,0,0,1,1,1,1,1,Quite likely,Quite likely,Slightly likely,Quite likely,Quite likely,Slightly likely,Quite likely,Neither likely or unlikely,Slightly likely,Slightly unlikely,Slightly likely,Slightly likely,Slightly likely,Slightly likely,Quite likely,the recommended/related search results,"all the highlighted words in the articles, made it hard to read",interesting task,01/03/2023 15:16:41,I confirm,Bachelor education,Native speaker,Multiple times a day,0,0,0,1,1,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,I confirm,I confirm,I confirm,,I searched my user ID number AND I am ready to use the platform.,Read the instructions FIRST,Submit this form,Go to Semantic Chapter and try to find what you were asked before,"Click the ""Get started"" in the next survey once I finish my searches"
5f96b94504b0720009b4a1ed,01/03/2023 14:01:33,1,1,0,0,0,0,1,0,1,0,1,0,0,1,0,1,1,1,1,0,0,0,0,1,1,0,Quite unlikely,Quite unlikely,Slightly unlikely,Slightly unlikely,Slightly likely,Slightly likely,Quite unlikely,Quite unlikely,Neither likely or unlikely,Slightly likely,Neither likely or unlikely,Slightly likely,Extremely likely,Quite unlikely,Slightly likely,Search engine is very nice,Unreadable search results,,01/03/2023 13:51:55,I confirm,No knowledge,Mid or low level,Multiple times a day,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,I confirm,I confirm,I confirm,,I searched my user ID number AND I am ready to use the platform.,Read the instructions FIRST,Go to Semantic Chapter and try to find what you were asked before,Submit this form,"Click the ""Get started"" in the next survey once I finish my searches"
5fb3fcb82df261033a5f6e0e,01/03/2023 12:16:11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Neither likely or unlikely,Neither likely or unlikely,Neither likely or unlikely,Neither likely or unlikely,Neither likely or unlikely,Slightly likely,Slightly likely,Slightly likely,Slightly likely,Slightly likely,Slightly likely,Slightly likely,Neither likely or unlikely,Neither likely or unlikely,Neither likely or unlikely,filters,field of view,,01/03/2023 12:06:03,I confirm,High-school level,Advanced,Eveyday,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,I confirm,I confirm,I confirm,,I searched my user ID number AND I am ready to use the platform.,Read the instructions FIRST,Go to Semantic Chapter and try to find what you were asked before,"Click the ""Get started"" in the next survey once I finish my searches",Submit this form
